00AB35261683796627F404A,18C834229733671649B5A1E,5DD73387034656717575070,12-06-2008,50,Winning
00B335274376974443F02B7,ADE33421865536012362407,619D3422088345875405548,09-06-2008,55,Winning
00B93526911918032810390,020B34222022213168BD5D0,D5C733978582829603E334E,08-06-2008,100,Winning
00C4352821004004942D42B,EFDE3421875339283EE78D3,EE6734193159514970B1ADA,14-06-2008,100,Winning
00D63527207142089697C9D,623A34219738558496941CA,627E3415572873592CE3855,10-06-2008,100,Winning
00DD3526914134154F6C7EE,32AC342184640117527639B,7A6633937677824451C8CE2,12-06-2008,50,Winning
00E335278039580395C209F,623A34219738558496941CA,F07834163313725914D4B9B,10-06-2008,300,Outbid
00EA352630432412914AF40,61D934229164631634A3126,79CE3381502119641216E82,09-06-2008,50,Winning
00ED352584418560822ABA7,26C334234418027795A783B,44C23419100508003C837C7,09-06-2008,50,Outbid
00F435272724903339A970D,EFDE3421875339283EE78D3,DFF634185263690650A4A82,10-06-2008,500,Outbid
00F63527507657160DB06FC,ADE33421865536012362407,59133408621494531AC307D,10-06-2008,125,Winning
00F7352558982818281C078,FE6B3423699359490249B8D,1ABF341349428527344F67F,05-06-2008,50,Winning
00F83527843401565FA2F59,FDD234241823582497F36A2,9A88342069104464237326D,18-06-2008,50,Winning
00F93527599765542B6814D,6BDA3423437585197CD82B8,43B53366411745546917310,06-06-2008,50,Winning
00FF352799084860964D4E0,74DF342174474481381C145,8BB1338252703760955C37D,11-06-2008,50,Winning
0101352672505022014C1FC,44DE34228387531664B154B,FFB7341552012429187D169,16-06-2008,50,Winning
1.02353E+21,4CE53422648699316D2872A,D7EA3365816712869F134ED,10-06-2008,50,Winning
010A35276924161392755B3,EFDE3421875339283EE78D3,1DA13422059244438092582,09-06-2008,100,Outbid
010C3527383753764EAF415,0C183423136776474BBFEB5,D79033807097575040077D9,12-06-2008,50,Winning
0115352766084914883477F,FAD33423855961225734A8D,CB97341220693584915B919,20-06-2008,50,Winning
011F352605419435129960E,6BDA3423437585197CD82B8,4F1B3421633777200BF93EB,06-06-2008,50,Outbid
012C35283311705348DC86A,030E3423440322262C2E784,AA8934197632501830529C9,14-06-2008,50,Winning
013F352678223451431F816,6.62934E+22,847C33875855081449D017C,13-06-2008,106,Outbid
015235267095895675AE41B,CFA934230594242052BF0BC,FE7C3423753859754912DB0,12-06-2008,50,Winning
015C35259960593984AC5F2,26AB342222671962443AC68,88873385033119572417D4D,10-06-2008,50,Winning
01603527804376547C56943,7E9234242613269267D8926,6E65337223375433621408F,19-06-2008,50,Outbid
01643528422013726773C6E,0A1434228680788870B5066,07E1340721770782192E130,18-06-2008,50,Winning
016935264928151298ED6FC,38323422550290385E71A41,518C3397792751574CC521D,04-06-2008,50,Winning
0169352683945318886CCE6,1C0434219246935306A3E69,73563407856615164532C83,02-06-2008,100,Winning
016E35271634747178C8D3F,ECC63422857212068B546CD,FE43341463705725047F93B,12-06-2008,50,Winning
0172352809454069309C529,1F103423528337306CBF235,B50E3419653319838EA11E5,12-06-2008,50,Winning
01833525820584962D2AA3C,1F103423528337306CBF235,A25C3389286040155078C27,06-06-2008,52,Outbid
018735268602170587C9802,18F93424439946320BD44AB,F09B342248152063398FCE2,19-06-2008,60,Outbid
018E352822246204106A331,7A0534233677874947C26EC,A25E3392701112002D678FB,18-06-2008,106,Outbid
019435269001604777B9ED4,792B34225401638250E14BA,E403337709487934407F64E,19-06-2008,50,Winning
01A63526866755549AF5B33,DCF0342311384079794C4FD,A74B341997140376214DF57,16-06-2008,50,Outbid
01A735271164635684A5AE8,447A3424335298459491585,FE43341463705725047F93B,18-06-2008,50,Winning
01AB352703717029172CE2A,207A3422872781669E3553A,45503415822783093CC7D3B,15-06-2008,250,Outbid
01AC3527554046522269ACF,26C334234418027795A783B,BE6D340434594895537D02B,12-06-2008,60,Winning
01B53527369135858B2EB8F,4AF034217815481988DFDF0,40DC342338345569313C97D,12-06-2008,50,Winning
01C235280766171261198D0,3.38434E+22,3416341902742116286A973,13-06-2008,100,Outbid
01D535273056289098E8140,513A3422329786631178557,FF723385416827240C76375,07-06-2008,50,Outbid
01DD3526827479068C4EB32,63E234242594638752BC12B,5BEA3421463264762C909AC,14-06-2008,50,Winning
01DE352798689437679F884,388F3423237071768D74BE8,FC1A3389194266017A2D4B4,20-06-2008,50,Winning
01E13528067530275B6264B,FC6B3422704637398ED07A2,914F3413968941988261514,21-06-2008,50,Winning
01E53527003621508911AFB,792B34225401638250E14BA,2E7933824459988090EF017,19-06-2008,55,Winning
01EE3526405112940740400,623A34219738558496941CA,27C73415739686970C17BAF,10-06-2008,50,Outbid
01F435273617359241CDB7E,ADE33421865536012362407,50483381562452595A9EAD8,09-06-2008,50,Winning
01F9352763875789217A881,B76134222047494955BDF50,5D87341317048026599D3BD,11-06-2008,50,Winning
2.07353E+21,82DD34234633920555F2E23,B67A338074566654283E2ED,08-06-2008,100,Outbid
021235269253278509CB6FE,4CE53422648699316D2872A,4EA93423353954716CDDB88,11-06-2008,50,Winning
021735263185842579282F4,0C183423136776474BBFEB5,B683342227753692020C317,12-06-2008,93,Outbid
021A35279979990854BAB63,ADE33421865536012362407,404D342223294876838C7D6,10-06-2008,50,Winning
0224352806025789976D7EF,A8D834226252975188C04AC,47C0336577949472753DA0F,18-06-2008,50,Winning
02353527419322631D92392,0A1434228680788870B5066,AB11342156357777262CE1D,20-06-2008,50,Winning
02383527070886460E877EF,63E234242594638752BC12B,D982341209525292348F905,21-06-2008,100,Winning
023C3528465839195FCF4E6,FDD234241823582497F36A2,A7DC338443127711962842D,19-06-2008,66,Winning
024D3526243636638D1C3F1,6BDA3423437585197CD82B8,8E4D3377874040295630C5D,09-06-2008,50,Winning
024D352646409945439BCF4,A4803422588959379B17745,B04B340252542754371E153,13-06-2008,50,Winning
025335263564839683A4DC1,4AF034217815481988DFDF0,BA8933755909909961C9FD6,11-06-2008,50,Outbid
02573527477056282F85D75,B76134222047494955BDF50,63353421579001859D3E19F,08-06-2008,50,Winning
025E3527661392800DF3388,1F873423078337166B90E3E,C02834191075285678EA687,07-06-2008,50,Winning
026F35274333755934F4F48,020B34222022213168BD5D0,AB0D3375869335296F6151B,08-06-2008,50,Winning
028D352702162813160FB96,623A34219738558496941CA,E14F3372109570482AAFA3B,09-06-2008,50,Outbid
02903526273226547D184ED,3.38434E+22,FBA13403402621066BE9394,13-06-2008,50,Outbid
029835272037380401F776B,048E3422786362947F5C3B6,4A303414848061017B41C9D,05-06-2008,101,Winning
02A435264881130827352AB,3.38434E+22,676834205137730813CA2C1,12-06-2008,50,Outbid
02A535260817546059B76BF,623A34219738558496941CA,31513365657015920D81C40,10-06-2008,50,Outbid
02A535269551823084250C8,26AB342222671962443AC68,9BDB3380565437012F81933,03-06-2008,50,Winning
02BC35280498055917D8E2D,F68734237517673255F646E,8929340455388995614BB5C,11-06-2008,67,Outbid
02C03527650685313F4A405,4AF034217815481988DFDF0,72CD3423148012147E79147,12-06-2008,50,Winning
02C435269465272348411F9,16903423991026657F93998,6A613418741010193CBD6E6,12-06-2008,50,Winning
02C5352668902394302F2A8,67AA3421944079442D510D0,FD5F33844212590261B27D5,08-06-2008,51,Winning
02C835281364999320762F6,0C183423136776474BBFEB5,B1513422799585436057C88,12-06-2008,200,Outbid
02CE3527728043530E3AA50,1B893422739653040CC20A5,3717336509444357832AF95,22-06-2008,50,Winning
02E23528029700139670EB1,B90134238736867622D8852,90F033777262348304B92FC,18-06-2008,50,Winning
02EB35272834888616CB281,8D513413089185351ADC6FA,8C493383821095310F2EA67,11-06-2008,50,Outbid
02ED3527598442728FD80F7,A6F63422764760662092A85,126C338706929177080409D,13-06-2008,100,Outbid
02EE352777514670348797B,507F34218790911123BBF0C,3717336509444357832AF95,11-06-2008,50,Winning
03013528446710364B8A527,773B3424496791142FDB7AB,86BE33913920197439F30F9,19-06-2008,50,Winning
0308352606209038106D441,55F63422735994525F28373,F4513406002324688B6BC53,09-06-2008,50,Winning
030D3526584579894164D63,4AF034217815481988DFDF0,AB8933944591264840CC24F,09-06-2008,50,Winning
030E352670743260827B13E,6BDA3423437585197CD82B8,85203419717204883B0927C,06-06-2008,122,Winning
030F3527621453281C06A1C,F68734237517673255F646E,6FF7342282463005777C422,10-06-2008,50,Outbid
03123528423525987E60951,29813423652020782DC259B,3B37341391477240014C7CE,16-06-2008,100,Winning
03173526573985254022BDD,020B34222022213168BD5D0,515D342044509768905C5CD,08-06-2008,100,Winning
03173526601340353DD5778,5F72342196041953071DA08,AD7234039025030755006A6,09-06-2008,50,Outbid
032135267502645452F6AC6,513A3422329786631178557,3A9B3406947702488BACE31,09-06-2008,50,Winning
032835266864461354FAF38,0061342175163944780AD27,BC2D339290017955576D750,05-06-2008,60,Outbid
032C35281646432042D96FC,030E3423440322262C2E784,4BFE34236419928307CA287,15-06-2008,50,Winning
032D3526814330761ABEF65,623A34219738558496941CA,85123415936623380B06430,10-06-2008,50,Outbid
032D3527250463459097688,513A3422329786631178557,8.16634E+22,08-06-2008,50,Winning
03313527180069404CC0DD9,9C5834227115523517C19FB,557234208383040636CB06E,10-06-2008,500,Partially Participating
0337352790948138936BC09,16903423991026657F93998,A2E1339380207825933A04C,12-06-2008,6000,Partially Participating
033C35270230079462990CF,623A34219738558496941CA,BC7B341397953066740D3C1,10-06-2008,50,Winning
034A3527157823567E1FF65,4AF034217815481988DFDF0,3CF534196508275090AEFC6,11-06-2008,52,Winning
034F3526567954963DEBDDE,FDD234241823582497F36A2,AD143395205530805DE6661,18-06-2008,50,Outbid
03503526577797060F34C13,4AF034217815481988DFDF0,FA483417118859622921502,11-06-2008,50,Winning
03513526058890717AAA20E,CFA934230594242052BF0BC,D2B5341843310228558E0FF,05-06-2008,100,Winning
035235280617817904C5C07,8C1E3423945473542DB12FB,85CD3421851927612E24E36,15-06-2008,75,Winning
035E3527803954690959A90,ABE934224849446056D6DE9,83953380458526551D312E5,09-06-2008,50,Winning
037035274197355282D74D4,3.38434E+22,C2103388149573083D65020,12-06-2008,50,Outbid
037C35270230109145B624A,4AF034217815481988DFDF0,919934063063182408A9374,11-06-2008,50,Winning
037D3527271986704C96B30,6.62934E+22,7F383381627650233B304F2,20-06-2008,50,Outbid
038935283521206063196B0,207A3422872781669E3553A,9.54534E+22,16-06-2008,89,Outbid
038E3526452760423054F8B,78C1342176932910104B67B,530034149819360282D1146,10-06-2008,55,Winning
039835275321246002300B3,048E3422786362947F5C3B6,70E234215755790949A1A0F,10-06-2008,66,Partially Participating
0399352722796026132AE3E,FDD234241823582497F36A2,CC893419891591942DB4291,15-06-2008,100,Outbid
039D352738787993908D90D,F68734237517673255F646E,0624339557262024315AC61,11-06-2008,135,Winning
03A235271930640200FACB1,18F93424439946320BD44AB,30CF34050065387582166CC,19-06-2008,113,Outbid
03A735271708323696784FD,1F873423078337166B90E3E,FD98340894931006346D825,09-06-2008,50,Winning
03A7352738149763801C1DD,CCCD34228813323493A6CE2,09C63414395816334A5BE17,16-06-2008,100,Winning
03B03526625095639184901,3.38434E+22,7A4533706526440410EF10B,12-06-2008,50,Outbid
03BA3525468625915A3FAB4,ADE33421865536012362407,10B6341815229194955A959,04-06-2008,100,Winning
03BF3528222565581348A6F,EFDE3421875339283EE78D3,24463406182550151C61791,13-06-2008,153,Winning
03CC35275340934002D52CF,0A1434228680788870B5066,8DC934093815154958C5333,19-06-2008,50,Winning
03CD352817681751531756E,34373423629030963EE0166,D9A733885108595600B6750,17-06-2008,60,Winning
03D63526902611763E68E57,1F103423528337306CBF235,FE43341463705725047F93B,06-06-2008,50,Winning
03E43527033538047C7C4EA,207A3422872781669E3553A,9DC03401674675547CF26E0,15-06-2008,81,Outbid
03E43527228738635BF5D10,8D513413089185351ADC6FA,DC3334193256464205B975E,12-06-2008,50,Winning
03E83527032159240BE4BF5,DCF0342311384079794C4FD,F65934222300955902B5F13,16-06-2008,75,Winning
03F035257291321341B218E,5F72342196041953071DA08,557234208383040636CB06E,06-06-2008,200,Outbid
03FB3527225147707CF81E7,5334342272806801447C014,0EC7339698313353933687E,11-06-2008,50,Winning
03FB352728737405080ADA8,6BDA3423437585197CD82B8,D4D33382758658835F57BCB,06-06-2008,55,Winning
03FF3527713411803A0642E,0A1434228680788870B5066,F85C339449610871303AC22,21-06-2008,60,Winning
040335286858755115ADFBD,FAD33423855961225734A8D,DD7633842221844059B4423,20-06-2008,50,Outbid
040C35264913193991E12E1,FDD234241823582497F36A2,CACD3423908519339934AB8,16-06-2008,50,Winning
040D3526230750819E0354F,6BDA3423437585197CD82B8,48DE3422812336104F0CC92,06-06-2008,50,Winning
4.10353E+21,1F103423528337306CBF235,980E33989142208587060C8,10-06-2008,50,Winning
04113527033139449B4DBA2,9C5834227115523517C19FB,38D13401516589199188C48,12-06-2008,50,Winning
041235277741954037CD158,CD5B34229873867630118AD,3717336509444357832AF95,18-06-2008,50,Winning
041A35272276852144D4C67,16903423991026657F93998,4BAD33838156729061D17A6,12-06-2008,75,Winning
042335263688061135FA682,ABE934224849446056D6DE9,9CF8342164100178849C615,09-06-2008,50,Winning
04353526162206639A10183,84433422506582189D1D9B3,F1F93416040958503A08E11,13-06-2008,50,Winning
043A3527145685789E03CB2,792B34225401638250E14BA,09C63414395816334A5BE17,16-06-2008,100,Winning
0442352783414893553A7D3,26C334234418027795A783B,A481337993704217282A01A,12-06-2008,50,Outbid
044D3525684829035D8BCDA,6BDA3423437585197CD82B8,2A0D341881955805964205F,07-06-2008,50,Outbid
04513527641599488EE686E,CFA934230594242052BF0BC,ABD43417196947121631A7C,12-06-2008,475,Winning
04713527211244319F1D229,0061342175163944780AD27,9E2133993401537783554DE,05-06-2008,50,Outbid
04733525711184427B91CFB,6BDA3423437585197CD82B8,50683365390406577F368DA,07-06-2008,50,Winning
047A35285061307804454C8,FDD234241823582497F36A2,C29F341219418106760D7ED,17-06-2008,50,Outbid
047E3526676369323E7BD3D,623A34219738558496941CA,C4843379410579813CB8455,10-06-2008,50,Outbid
04953526884414369C8ED97,51DE34228454523088DFCF3,B7503421944369779F7A301,19-06-2008,50,Winning
049935274873324572E0859,623A34219738558496941CA,676834205137730813CA2C1,10-06-2008,50,Outbid
049F35265849523459BC41C,4AF034217815481988DFDF0,7A353398778715244A4FA1B,07-06-2008,127,Outbid
049F3528358512986BBFCA9,FDD234241823582497F36A2,DEF633647896311419A3742,19-06-2008,50,Outbid
04A535266305286851A61B8,1F873423078337166B90E3E,47C0336577949472753DA0F,07-06-2008,50,Winning
04A73526397809627015606,513A3422329786631178557,EC343418731562067282DE5,08-06-2008,100,Winning
04BA3527688553542669A93,84433422506582189D1D9B3,1B32336599490528006F607,16-06-2008,77,Winning
04BB3528303065493200A77,51DE34228454523088DFCF3,587834035451952517D9033,19-06-2008,50,Winning
04C735280163023183DA7FA,44DE34228387531664B154B,A400338765061426773800C,20-06-2008,50,Winning
04DB3526665800225F827EF,44DE34228387531664B154B,02E433948621451122421E9,15-06-2008,100,Winning
04E03526198253175790955,623A34219738558496941CA,AF74337951816025498AE8C,10-06-2008,65,Winning
04E93526876212670750E6A,4AF034217815481988DFDF0,00F63422384923874E42403,11-06-2008,50,Winning
04EE3526733315388B9D1A5,6A473423736902467EB555A,6DD4339885208362802D59E,19-06-2008,50,Winning
04FE35271540484387D0C2A,FDD234241823582497F36A2,C05E3388367233686431AF4,19-06-2008,50,Winning
04FF35260537186407377C7,78C1342176932910104B67B,2E6C339775578523375067F,03-06-2008,164,Winning
0510352879329016576D871,63E234242594638752BC12B,A15C338140605911124B773,21-06-2008,50,Winning
051435277007984282F0A30,63E234242594638752BC12B,1B243368322103815D36A7F,20-06-2008,50,Winning
05153528141520917D41A72,3D963424303592008DAC3B7,096C3365128371739D4208E,22-06-2008,117,Winning
051735268480928816237CE,792B34225401638250E14BA,02E433948621451122421E9,15-06-2008,125,Winning
5.17353E+21,88C83422994620836A9B1D6,B96B3402163816156CC48CA,15-06-2008,50,Winning
051A35283595740033327E7,6.62934E+22,10A13373363415443F71F99,17-06-2008,300,Outbid
05293526750458197AB240D,9EDE3421974121144CBE45B,E6EA3374641949876F8161E,10-06-2008,50,Winning
052D3528005667198505CFE,B76134222047494955BDF50,BEB3342010979560272065E,15-06-2008,50,Winning
053335261547740916DA565,6BDA3423437585197CD82B8,A501338288933251044A9B5,03-06-2008,50,Outbid
05393527921270614F318F8,FE6B3423699359490249B8D,6AD73422822184501A0F4A7,09-06-2008,50,Winning
053A352765127228646EACD,207A3422872781669E3553A,CF31341116806833763910A,16-06-2008,50,Outbid
054135268968691650AFA18,207A3422872781669E3553A,E0C7341244905719567A668,16-06-2008,75,Winning
05433527471903378B0B81B,FC6B3422704637398ED07A2,B58A3407739046856A6E446,22-06-2008,66,Winning
054435274594272556CCFD3,4AF034217815481988DFDF0,A3823409702988902D9B2E4,12-06-2008,100,Outbid
05573528016751075DF65CD,FDD234241823582497F36A2,FC3534029369086970B9D5B,12-06-2008,100,Outbid
055835276655745817A0AA9,623A34219738558496941CA,AD3D34195952991508C0795,10-06-2008,50,Outbid
05603527779256216751A83,44DE34228387531664B154B,B9153365716227540531E25,18-06-2008,50,Winning
056635257805963314B4B53,4AF034217815481988DFDF0,2E143420906289605055FE3,06-06-2008,50,Outbid
0574352635460937910DE15,3.38434E+22,5C82340897397880213F252,11-06-2008,50,Outbid
05753526838887161DFFB59,72B73424103158212F6775A,1C7C339716549003579296B,16-06-2008,50,Winning
057A35273740165656C20B7,84433422506582189D1D9B3,654F3413973078600F1E068,10-06-2008,50,Winning
05933526610027650F5BEBC,1F873423078337166B90E3E,B3B133745757317723820ED,07-06-2008,50,Winning
05A33527189816976522824,0A1434228680788870B5066,E2493381794376153356D56,20-06-2008,50,Winning
05A8352771620975223817C,6.62934E+22,A34234016898332993B14F1,13-06-2008,50,Outbid
05B53527445189042FDF926,FDD234241823582497F36A2,DC9633788339523326A3407,18-06-2008,50,Winning
05C3352635170172392BAB6,4AF034217815481988DFDF0,2E9D3408715978540AAE531,11-06-2008,50,Winning
05C33527534355630E55FAA,18C834229733671649B5A1E,25CC34194449164531A1BDF,12-06-2008,50,Winning
05CB352672385677752EE88,4CE53422648699316D2872A,C68E3407761078325B8E0D0,10-06-2008,50,Winning
05DA35275649578229EFAC4,5F72342196041953071DA08,36EF33825513432621AA1A7,09-06-2008,58,Outbid
05DB352660181152701A5BF,F68734237517673255F646E,BB613392817762802C53514,11-06-2008,111,Outbid
05EA35277087488124DD980,56A83423707298245116866,08E834127461850963B07EE,20-06-2008,50,Winning
05FC352707678037326BEBE,65FC342364293377096849A,9.54534E+22,18-06-2008,50,Outbid
060335271119176154615DB,FAD33423855961225734A8D,A777338361107427831DD25,20-06-2008,50,Outbid
060D3528080695107A6275F,3.38434E+22,A4AA340440085395004D3AC,13-06-2008,50,Outbid
06113527073650153B937F4,513A3422329786631178557,6BF33416846983135855294,04-06-2008,100,Winning
6.16353E+21,6BDA3423437585197CD82B8,9043341149512409196A9B4,07-06-2008,50,Outbid
062535271152065267387EB,88C83422994620836A9B1D6,D2C433821167311126008D4,18-06-2008,50,Winning
06283526702172457299A29,1F873423078337166B90E3E,0ABE34012139809782B3C90,09-06-2008,50,Winning
063A35266594200376F41D3,07DA34216995712095EF398,658D3420525290521CDB1FC,08-06-2008,53,Winning
063F3527372370014046403,FAD33423855961225734A8D,4B2F3378145061737B3BBEC,18-06-2008,50,Outbid
064835271992251025608AE,4AF034217815481988DFDF0,EC053413041487610AC46E4,11-06-2008,50,Outbid
064A3526125243465C33180,623A34219738558496941CA,24463406182550151C61791,10-06-2008,50,Winning
065135267356729080E5630,048E3422786362947F5C3B6,0380342139071589732089C,06-06-2008,50,Winning
065D3526271215289FAB00D,CFA934230594242052BF0BC,B1143420779945084A6FC86,11-06-2008,104,Winning
06683527759680969281F16,26C334234418027795A783B,CC283370851091714FBEBFE,13-06-2008,50,Winning
066B3526910569465842277,E64E34243077133407B3F37,26E534165932109707E7853,19-06-2008,75,Winning
06713527339635581C248A2,0A1434228680788870B5066,A75E3407151150514ECC3BD,20-06-2008,50,Winning
067D35276797452763F1869,1D683423095150418F55815,DD60342251178636300EEBF,13-06-2008,75,Outbid
067F3527487053796D8E4F0,B76134222047494955BDF50,A13F34101422052605669CB,14-06-2008,50,Winning
06843527767673089A57D08,ECC63422857212068B546CD,8.16634E+22,11-06-2008,50,Winning
06893527245836602AB7CE9,1C8E342345247754183B3DB,3717336509444357832AF95,08-06-2008,50,Winning
06933526568215311F7538D,EFDE3421875339283EE78D3,940D3373535282782393D05,14-06-2008,50,Outbid
0693352844497508287AD91,34373423629030963EE0166,914F3413968941988261514,17-06-2008,50,Outbid
069435270013662202127A8,46993424134183221B8DDB9,E2183419777397783EBC960,16-06-2008,100,Winning
069635256520010329E7D84,4CE53422648699316D2872A,A34234016898332993B14F1,04-06-2008,75,Outbid
069F3528035744344765A65,51DE34228454523088DFCF3,2.84E+28,19-06-2008,50,Winning
06AD352632849914028F4B6,623A34219738558496941CA,3D063383599542567CDDD5A,10-06-2008,50,Winning
06AE3526688727255491D72,56A83423707298245116866,D20233831285405739B6AEC,18-06-2008,50,Outbid
06AE35267442136719D58B3,792B34225401638250E14BA,287C3377543784002C6CF5F,20-06-2008,50,Outbid
06BC3527597857882D9DF6E,1F103423528337306CBF235,45D33383001723040822A59,12-06-2008,50,Winning
06BE35272343683524C0DF3,EAC934241528778795A18BE,F9353365094953459C3B7D4,12-06-2008,50,Winning
06C235280282144207D7B6B,CBE5342254247276396331C,9D893365680432200961CBF,16-06-2008,50,Winning
06C83527310525346BD384D,4AF034217815481988DFDF0,F6EB33999733133593A7BCF,11-06-2008,55,Outbid
06DB35281829154396404DA,FDD234241823582497F36A2,D75933833434924898D88E8,12-06-2008,52,Outbid
06DC35269556981921601C0,84433422506582189D1D9B3,BC143417986071220C8706F,12-06-2008,50,Winning
06EB35271840340563CCF2E,78C1342176932910104B67B,23143418293238546FD0247,07-06-2008,50,Winning
06F435283256625487C00B8,8C1E3423945473542DB12FB,617D341551208792102974C,15-06-2008,150,Winning
06F63526968822160535BA6,3.38434E+22,501833667567641463E4583,13-06-2008,50,Outbid
7.03353E+21,88C83422994620836A9B1D6,DCFA341221055662270C87E,18-06-2008,100,Partially Participating
07053527693678178DDB712,46993424134183221B8DDB9,7446341008596413714485E,16-06-2008,50,Winning
070A3526563789131339089,26C334234418027795A783B,EE5F341986365956757A7AD,08-06-2008,100,Outbid
070C3527895253138BFB5A0,A03D3421988944269DC206E,7C693421982147197337881,12-06-2008,50,Winning
070D35261156244137AB218,6BDA3423437585197CD82B8,582F34188133266394FC0F4,07-06-2008,50,Winning
070E352731293000772C7CD,6.62934E+22,61C83365678990237C1B664,13-06-2008,50,Winning
07173526711339196ED46AC,623A34219738558496941CA,F3563384279771289936912,10-06-2008,50,Winning
071835271297381107A1FFC,B76134222047494955BDF50,3CFC34136484543583077B1,08-06-2008,100,Winning
071E35266417931661A10B4,207A3422872781669E3553A,5C0C340381480250098C6BD,16-06-2008,60,Winning
071F352726717070409EE31,B76134222047494955BDF50,45173371234170570AAC987,10-06-2008,50,Winning
0729352788787378666DF2D,ADE33421865536012362407,250B3418894387606C3B347,10-06-2008,50,Winning
072A3526611602768A67B5E,E15E34227773139648BFD80,438C33958091592218F9C0D,07-06-2008,50,Winning
072D35265137951291F92FD,26C334234418027795A783B,D1AA34192113196863DF8BF,11-06-2008,50,Outbid
072E3527086961839195CF7,74DF342174474481381C145,55883387507448870AD77B9,11-06-2008,58,Winning
073435275600829010F0C0D,82DD34234633920555F2E23,70BE342357191228152E92B,09-06-2008,50,Winning
07363526963442788C82D89,B3B3342252401907646EA13,FD1C339291874789754A70A,20-06-2008,50,Winning
073C3527880073384868B2D,792834234304937341BC68A,2EA734099102596492DE266,18-06-2008,60,Winning
07433527691301878B48674,048E3422786362947F5C3B6,385F3388164080039E7CB1C,07-06-2008,50,Winning
074735272586338988C7314,FDD234241823582497F36A2,4B2F3378145061737B3BBEC,16-06-2008,50,Outbid
074D3527706420168D1239B,4A2D34241655101563DBDC6,23A13406636149266A60DA2,19-06-2008,100,Winning
075635259167313842E481A,74DF342174474481381C145,F6683388158154541869F14,09-06-2008,50,Winning
07593527372726726E4F79E,4AF034217815481988DFDF0,278933745818905097662F2,11-06-2008,100,Outbid
07593528103333912EBAA0D,03873424217012625D4820B,6B0434150607255622316FB,22-06-2008,50,Winning
